DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum.of.Sales_CR,ZIPcode,TIMESTAMP...Year,TIMESTAMP...Month,x,dateNumber
1032,CB,A&F,900335.8417,-0.597714245,992,2017,January,2017-January,15
1032,CB,A&F,968750.0211,-0.597714245,992,2017,February,2017-February,16
1032,CB,A&F,869932.1958,-0.597714245,992,2017,March,2017-March,17
1032,CB,A&F,928649.5521,-0.597714245,992,2017,April,2017-April,18
1032,CB,A&F,1125532.474,-0.597714245,992,2017,May,2017-May,19
1033,CB,A&F,163172.0399,-0.597714245,992,2015,November,2015-November,1
1033,CB,A&F,75825.6306,-0.597714245,992,2015,December,2015-December,2
1033,CB,A&F,80446.8,-0.597714245,992,2016,February,2016-February,4
1033,CB,A&F,187650.9216,-0.597714245,992,2016,March,2016-March,5
1033,CB,A&F,72492.3636,-0.597714245,992,2016,April,2016-April,6
1033,CB,A&F,61805.7504,-0.597714245,992,2016,May,2016-May,7
1033,CB,A&F,857230.6446,-0.597714245,992,2016,June,2016-June,8
1033,CB,A&F,712185.0642,-0.597714245,992,2016,July,2016-July,9
1033,CB,A&F,967245.7413,-0.597714245,992,2016,August,2016-August,10
1033,CB,A&F,924420.9612,-0.597714245,992,2016,September,2016-September,11
1033,CB,A&F,890415.138,-0.597714245,992,2016,October,2016-October,12
1033,CB,A&F,908198.3082,-0.597714245,992,2016,November,2016-November,13
1033,CB,A&F,991214.7429,-0.597714245,992,2016,December,2016-December,14
1033,CB,A&F,1143577.874,-0.597714245,992,2017,January,2017-January,15
1033,CB,A&F,1025917.929,-0.597714245,992,2017,February,2017-February,16
1033,CB,A&F,1261620.694,-0.597714245,992,2017,March,2017-March,17
1033,CB,A&F,1161271.46,-0.597714245,992,2017,April,2017-April,18
1035,NI,T&R,56352.40982,1.904847873,7684,2015,November,2015-November,1
1035,NI,T&R,18730.95709,1.904847873,7684,2015,December,2015-December,2
1035,NI,T&R,59947.64108,1.904847873,7684,2016,February,2016-February,4
1035,NI,T&R,111644.7438,1.904847873,7684,2016,March,2016-March,5
1035,NI,T&R,33228.66767,1.904847873,7684,2017,February,2017-February,16
1035,NI,T&R,136916.7931,1.904847873,7684,2017,March,2017-March,17
1035,NI,T&R,178408.7287,1.904847873,7684,2017,April,2017-April,18
1035,NI,T&R,142185.885,1.904847873,7684,2017,May,2017-May,19
1039,NI,F&P,60226.76973,-0.525729332,6373,2015,November,2015-November,1
1039,NI,F&P,209735.2938,-0.525729332,6373,2015,December,2015-December,2
1039,NI,F&P,229313.5458,-0.525729332,6373,2016,January,2016-January,3
1039,NI,F&P,15547.18289,-0.525729332,6373,2016,February,2016-February,4
1039,NI,F&P,171900.7296,-0.525729332,6373,2016,March,2016-March,5
1039,NI,F&P,114127.1923,-0.525729332,6373,2016,April,2016-April,6
1039,NI,F&P,70539.86893,-0.525729332,6373,2016,May,2016-May,7
1039,NI,F&P,125260.958,-0.525729332,6373,2016,June,2016-June,8
1039,NI,F&P,122907.7882,-0.525729332,6373,2016,July,2016-July,9
1039,NI,F&P,170450.4688,-0.525729332,6373,2016,August,2016-August,10
1039,NI,F&P,206445.4338,-0.525729332,6373,2016,September,2016-September,11
1039,NI,F&P,70764.41368,-0.525729332,6373,2016,October,2016-October,12
1039,NI,F&P,239883.9571,-0.525729332,6373,2016,November,2016-November,13
1039,NI,F&P,358113.667,-0.525729332,6373,2016,December,2016-December,14
1039,NI,F&P,294365.8282,-0.525729332,6373,2017,January,2017-January,15
1039,NI,F&P,206985.2505,-0.525729332,6373,2017,February,2017-February,16
1039,NI,F&P,327905.7334,-0.525729332,6373,2017,March,2017-March,17
1039,NI,F&P,334795.1555,-0.525729332,6373,2017,April,2017-April,18
1039,NI,F&P,391318.3687,-0.525729332,6373,2017,May,2017-May,19
1042,CB,M&E,176203.2517,-0.548283962,6099,2015,November,2015-November,1
1042,CB,M&E,64404.18183,-0.548283962,6099,2015,December,2015-December,2
1042,CB,M&E,100962.8323,-0.548283962,6099,2016,February,2016-February,4
1042,CB,M&E,488203.8851,-0.548283962,6099,2016,March,2016-March,5
1042,CB,M&E,215235.1126,-0.548283962,6099,2016,April,2016-April,6
1042,CB,M&E,310349.345,-0.548283962,6099,2016,May,2016-May,7
1042,CB,M&E,349381.5166,-0.548283962,6099,2016,June,2016-June,8
1042,CB,M&E,344234.7745,-0.548283962,6099,2016,July,2016-July,9
1042,CB,M&E,374991.6443,-0.548283962,6099,2016,August,2016-August,10
1042,CB,M&E,415389.2576,-0.548283962,6099,2016,September,2016-September,11
1042,CB,M&E,484533.0264,-0.548283962,6099,2016,October,2016-October,12
1042,CB,M&E,416786.0797,-0.548283962,6099,2016,November,2016-November,13
1042,CB,M&E,447024.9218,-0.548283962,6099,2016,December,2016-December,14
1042,CB,M&E,424884.0859,-0.548283962,6099,2017,January,2017-January,15
1042,CB,M&E,350947.8071,-0.548283962,6099,2017,February,2017-February,16
1042,CB,M&E,400902.0759,-0.548283962,6099,2017,March,2017-March,17
1042,CB,M&E,317929.9698,-0.548283962,6099,2017,April,2017-April,18
1042,CB,M&E,499070.2588,-0.548283962,6099,2017,May,2017-May,19
1043,CB,M&E,149341.2958,-0.548283962,6099,2015,November,2015-November,1
1043,CB,M&E,58456.41414,-0.548283962,6099,2015,December,2015-December,2
1043,CB,M&E,137106.716,-0.548283962,6099,2016,February,2016-February,4
1043,CB,M&E,365433.7681,-0.548283962,6099,2016,March,2016-March,5
1043,CB,M&E,220924.5845,-0.548283962,6099,2016,April,2016-April,6
1043,CB,M&E,258670.9503,-0.548283962,6099,2016,May,2016-May,7
1043,CB,M&E,322568.4502,-0.548283962,6099,2016,June,2016-June,8
1043,CB,M&E,358867.8714,-0.548283962,6099,2016,July,2016-July,9
1043,CB,M&E,393957.4604,-0.548283962,6099,2016,August,2016-August,10
1043,CB,M&E,375415.2436,-0.548283962,6099,2016,September,2016-September,11
1043,CB,M&E,330319.7642,-0.548283962,6099,2016,October,2016-October,12
1043,CB,M&E,439741.0104,-0.548283962,6099,2016,November,2016-November,13
1043,CB,M&E,374318.2227,-0.548283962,6099,2016,December,2016-December,14
1043,CB,M&E,507853.8223,-0.548283962,6099,2017,January,2017-January,15
1043,CB,M&E,438376.9331,-0.548283962,6099,2017,February,2017-February,16
1043,CB,M&E,509976.7735,-0.548283962,6099,2017,March,2017-March,17
1043,CB,M&E,523590.5465,-0.548283962,6099,2017,April,2017-April,18
1043,CB,M&E,661715.0067,-0.548283962,6099,2017,May,2017-May,19
1044,CB,F&P,53418.36452,-0.59842733,6373,2015,November,2015-November,1
1044,CB,F&P,15460.8576,-0.59842733,6373,2015,December,2015-December,2
1044,CB,F&P,42771.85231,-0.59842733,6373,2016,January,2016-January,3
1044,CB,F&P,59173.61709,-0.59842733,6373,2016,February,2016-February,4
1044,CB,F&P,84776.4832,-0.59842733,6373,2016,March,2016-March,5
1044,CB,F&P,93287.5474,-0.59842733,6373,2016,April,2016-April,6
1044,CB,F&P,92067.38108,-0.59842733,6373,2016,May,2016-May,7
1044,CB,F&P,79287.25452,-0.59842733,6373,2016,June,2016-June,8
1044,CB,F&P,72389.2774,-0.59842733,6373,2016,July,2016-July,9
1044,CB,F&P,103018.2975,-0.59842733,6373,2016,August,2016-August,10
1044,CB,F&P,12880.01065,-0.59842733,6373,2016,September,2016-September,11
1044,CB,F&P,17481.13605,-0.59842733,6373,2016,November,2016-November,13
1044,CB,F&P,106203.4131,-0.59842733,6373,2016,December,2016-December,14
1044,CB,F&P,132730.8049,-0.59842733,6373,2017,January,2017-January,15
1044,CB,F&P,110053.4047,-0.59842733,6373,2017,February,2017-February,16
1044,CB,F&P,101214.3832,-0.59842733,6373,2017,March,2017-March,17
1044,CB,F&P,222969.5474,-0.59842733,6373,2017,April,2017-April,18
1044,CB,F&P,109714.426,-0.59842733,6373,2017,May,2017-May,19
1071,NI,T&R,702945.5159,1.528726399,3492,2015,November,2015-November,1
1071,NI,T&R,360426.7547,1.528726399,3492,2015,December,2015-December,2
1071,NI,T&R,71144.3594,1.528726399,3492,2016,February,2016-February,4
1071,NI,T&R,8361.690534,1.528726399,3492,2016,May,2016-May,7
1071,NI,T&R,965656.7133,1.528726399,3492,2016,October,2016-October,12
1071,NI,T&R,2438212.121,1.528726399,3492,2016,November,2016-November,13
1071,NI,T&R,2332416.722,1.528726399,3492,2016,December,2016-December,14
1071,NI,T&R,2515466.797,1.528726399,3492,2017,January,2017-January,15
1071,NI,T&R,2216537.38,1.528726399,3492,2017,February,2017-February,16
1071,NI,T&R,2623443.48,1.528726399,3492,2017,March,2017-March,17
1071,NI,T&R,2561020.341,1.528726399,3492,2017,April,2017-April,18
1071,NI,T&R,2654883.695,1.528726399,3492,2017,May,2017-May,19
1090,NI,M&E,16791.17831,-0.577914489,6099,2015,November,2015-November,1
1090,NI,M&E,6332.277,-0.577914489,6099,2015,December,2015-December,2
1090,NI,M&E,7841.775502,-0.577914489,6099,2016,February,2016-February,4
1090,NI,M&E,35931.19607,-0.577914489,6099,2016,March,2016-March,5
1090,NI,M&E,33641.44291,-0.577914489,6099,2016,April,2016-April,6
1090,NI,M&E,32231.02559,-0.577914489,6099,2016,May,2016-May,7
1090,NI,M&E,35562.94966,-0.577914489,6099,2016,June,2016-June,8
1090,NI,M&E,34572.12112,-0.577914489,6099,2016,July,2016-July,9
1090,NI,M&E,33123.4461,-0.577914489,6099,2016,August,2016-August,10
1090,NI,M&E,31521.54607,-0.577914489,6099,2016,September,2016-September,11
1090,NI,M&E,41305.52368,-0.577914489,6099,2016,October,2016-October,12
1090,NI,M&E,18852.22137,-0.577914489,6099,2016,November,2016-November,13
1090,NI,M&E,11459.46597,-0.577914489,6099,2016,December,2016-December,14
1090,NI,M&E,13691.01626,-0.577914489,6099,2017,January,2017-January,15
1090,NI,M&E,11007.39825,-0.577914489,6099,2017,February,2017-February,16
1090,NI,M&E,14693.71613,-0.577914489,6099,2017,March,2017-March,17
1090,NI,M&E,12905.56574,-0.577914489,6099,2017,April,2017-April,18
1090,NI,M&E,12163.18871,-0.577914489,6099,2017,May,2017-May,19
1095,CB,F&P,7095.975833,-0.600047373,6373,2015,November,2015-November,1
1095,CB,F&P,10362.81835,-0.600047373,6373,2015,December,2015-December,2
1095,CB,F&P,5746.82453,-0.600047373,6373,2016,January,2016-January,3
1095,CB,F&P,18118.57481,-0.600047373,6373,2016,February,2016-February,4
1095,CB,F&P,16960.74712,-0.600047373,6373,2016,March,2016-March,5
1095,CB,F&P,13226.66627,-0.600047373,6373,2016,April,2016-April,6
1095,CB,F&P,6566.175848,-0.600047373,6373,2016,May,2016-May,7
1095,CB,F&P,5490.28329,-0.600047373,6373,2016,June,2016-June,8
1095,CB,F&P,4459.712085,-0.600047373,6373,2016,July,2016-July,9
1095,CB,F&P,19948.56433,-0.600047373,6373,2016,August,2016-August,10
1095,CB,F&P,20822.64398,-0.600047373,6373,2016,September,2016-September,11
1095,CB,F&P,21798.03224,-0.600047373,6373,2016,October,2016-October,12
1095,CB,F&P,24396.78871,-0.600047373,6373,2016,November,2016-November,13
1095,CB,F&P,11788.74492,-0.600047373,6373,2016,December,2016-December,14
1095,CB,F&P,15355.75574,-0.600047373,6373,2017,January,2017-January,15
1095,CB,F&P,14477.75536,-0.600047373,6373,2017,February,2017-February,16
1095,CB,F&P,985.7719642,-0.600047373,6373,2017,March,2017-March,17
1095,CB,F&P,6179.027491,-0.600047373,6373,2017,April,2017-April,18
1095,CB,F&P,27327.23734,-0.600047373,6373,2017,May,2017-May,19
1098,OX,MD,2276.30605,-0.55194918,2085,2016,February,2016-February,4
1098,OX,MD,7429.797884,-0.55194918,2085,2016,March,2016-March,5
1098,OX,MD,7793.654144,-0.55194918,2085,2016,April,2016-April,6
1098,OX,MD,8347.315586,-0.55194918,2085,2016,May,2016-May,7
1098,OX,MD,7502.739982,-0.55194918,2085,2016,June,2016-June,8
1098,OX,MD,6923.239998,-0.55194918,2085,2016,July,2016-July,9
1098,OX,MD,10674.94639,-0.55194918,2085,2016,August,2016-August,10
1098,OX,MD,6453.552753,-0.55194918,2085,2016,September,2016-September,11
1098,OX,MD,7131.835505,-0.55194918,2085,2016,October,2016-October,12
1098,OX,MD,7053.181103,-0.55194918,2085,2016,November,2016-November,13
1098,OX,MD,9751.638071,-0.55194918,2085,2016,December,2016-December,14
1098,OX,MD,9606.637183,-0.55194918,2085,2017,January,2017-January,15
1098,OX,MD,9957.130477,-0.55194918,2085,2017,February,2017-February,16
1098,OX,MD,7456.097558,-0.55194918,2085,2017,March,2017-March,17
1098,OX,MD,8331.213745,-0.55194918,2085,2017,April,2017-April,18
1098,OX,MD,7610.516486,-0.55194918,2085,2017,May,2017-May,19
1099,NI,M&E,217248.0805,-0.382784459,1386,2015,November,2015-November,1
1099,NI,M&E,202241.8538,-0.382784459,1386,2015,December,2015-December,2
1099,NI,M&E,613325.1578,-0.382784459,1386,2016,January,2016-January,3
1099,NI,M&E,335555.1309,-0.382784459,1386,2016,February,2016-February,4
1099,NI,M&E,706979.7669,-0.382784459,1386,2016,March,2016-March,5
1099,NI,M&E,736334.1594,-0.382784459,1386,2016,April,2016-April,6
1099,NI,M&E,605396.0133,-0.382784459,1386,2016,May,2016-May,7
1099,NI,M&E,460166.55,-0.382784459,1386,2016,June,2016-June,8
1099,NI,M&E,581561.4217,-0.382784459,1386,2016,July,2016-July,9
1099,NI,M&E,933379.6301,-0.382784459,1386,2016,August,2016-August,10
1099,NI,M&E,789220.0992,-0.382784459,1386,2016,September,2016-September,11
1099,NI,M&E,616431.9779,-0.382784459,1386,2016,October,2016-October,12
1099,NI,M&E,598444.3344,-0.382784459,1386,2016,November,2016-November,13
1099,NI,M&E,699124.3184,-0.382784459,1386,2016,December,2016-December,14
1099,NI,M&E,604355.6086,-0.382784459,1386,2017,January,2017-January,15
1099,NI,M&E,513622.2697,-0.382784459,1386,2017,February,2017-February,16
1099,NI,M&E,541088.0602,-0.382784459,1386,2017,March,2017-March,17
1099,NI,M&E,549414.6267,-0.382784459,1386,2017,April,2017-April,18
1099,NI,M&E,647843.0152,-0.382784459,1386,2017,May,2017-May,19
1100,OX,MD,16743.07518,-0.579988151,5295,2015,November,2015-November,1
1100,OX,MD,355.781983,-0.579988151,5295,2015,December,2015-December,2
1100,OX,MD,4342.056068,-0.579988151,5295,2016,February,2016-February,4
1100,OX,MD,7330.919431,-0.579988151,5295,2016,March,2016-March,5
1100,OX,MD,9867.031086,-0.579988151,5295,2016,April,2016-April,6
1100,OX,MD,8986.691604,-0.579988151,5295,2016,May,2016-May,7
1100,OX,MD,9560.920721,-0.579988151,5295,2016,June,2016-June,8
1100,OX,MD,9926.522264,-0.579988151,5295,2016,July,2016-July,9
1100,OX,MD,11015.67481,-0.579988151,5295,2016,August,2016-August,10
1100,OX,MD,9383.534075,-0.579988151,5295,2016,September,2016-September,11
1100,OX,MD,13059.96439,-0.579988151,5295,2016,October,2016-October,12
1100,OX,MD,9861.686816,-0.579988151,5295,2016,November,2016-November,13
1100,OX,MD,8851.139633,-0.579988151,5295,2016,December,2016-December,14
1100,OX,MD,10795.61029,-0.579988151,5295,2017,January,2017-January,15
1100,OX,MD,8360.859662,-0.579988151,5295,2017,February,2017-February,16
1100,OX,MD,11211.7309,-0.579988151,5295,2017,March,2017-March,17
1100,OX,MD,13756.04801,-0.579988151,5295,2017,April,2017-April,18
1100,OX,MD,10049.66877,-0.579988151,5295,2017,May,2017-May,19
1106,NI,T&R,754612.5861,4.276620451,7574,2015,November,2015-November,1
1106,NI,T&R,336825.165,4.276620451,7574,2015,December,2015-December,2
1106,NI,T&R,639534.2156,4.276620451,7574,2016,February,2016-February,4
1106,NI,T&R,1379445.609,4.276620451,7574,2016,March,2016-March,5
1106,NI,T&R,1148239.752,4.276620451,7574,2016,April,2016-April,6
1106,NI,T&R,622739.4583,4.276620451,7574,2017,February,2017-February,16
1106,NI,T&R,3121852.028,4.276620451,7574,2017,March,2017-March,17
1106,NI,T&R,3996264.554,4.276620451,7574,2017,April,2017-April,18
1106,NI,T&R,3432025.997,4.276620451,7574,2017,May,2017-May,19
1107,NI,T&R,464123.2063,-0.388741622,5287,2015,November,2015-November,1
1107,NI,T&R,137062.4781,-0.388741622,5287,2015,December,2015-December,2
1107,NI,T&R,109370.2794,-0.388741622,5287,2016,January,2016-January,3
1107,NI,T&R,280902.2191,-0.388741622,5287,2016,February,2016-February,4
1107,NI,T&R,193743.0267,-0.388741622,5287,2016,March,2016-March,5
1107,NI,T&R,229395.0728,-0.388741622,5287,2016,April,2016-April,6
1107,NI,T&R,147950.7546,-0.388741622,5287,2016,May,2016-May,7
1107,NI,T&R,357627.9673,-0.388741622,5287,2016,June,2016-June,8
1107,NI,T&R,220466.2595,-0.388741622,5287,2016,July,2016-July,9
1107,NI,T&R,187211.1914,-0.388741622,5287,2016,August,2016-August,10
1107,NI,T&R,278275.6411,-0.388741622,5287,2016,September,2016-September,11
1107,NI,T&R,330257.0956,-0.388741622,5287,2016,October,2016-October,12
1107,NI,T&R,204180.5819,-0.388741622,5287,2016,November,2016-November,13
1107,NI,T&R,195592.6231,-0.388741622,5287,2016,December,2016-December,14
1107,NI,T&R,250474.963,-0.388741622,5287,2017,January,2017-January,15
1107,NI,T&R,163395.5243,-0.388741622,5287,2017,February,2017-February,16
1107,NI,T&R,392287.3063,-0.388741622,5287,2017,March,2017-March,17
1107,NI,T&R,633861.2568,-0.388741622,5287,2017,April,2017-April,18
1107,NI,T&R,854747.9189,-0.388741622,5287,2017,May,2017-May,19
1111,NI,F&P,29735.09773,-0.505484568,6370,2015,November,2015-November,1
1111,NI,F&P,25913.88734,-0.505484568,6370,2015,December,2015-December,2
1111,NI,F&P,119708.8815,-0.505484568,6370,2016,January,2016-January,3
1111,NI,F&P,55572.2538,-0.505484568,6370,2016,February,2016-February,4
1111,NI,F&P,126108.2404,-0.505484568,6370,2016,March,2016-March,5
1111,NI,F&P,189746.4634,-0.505484568,6370,2016,April,2016-April,6
1111,NI,F&P,91289.4712,-0.505484568,6370,2016,May,2016-May,7
1111,NI,F&P,89262.9466,-0.505484568,6370,2016,June,2016-June,8
1111,NI,F&P,136452.6564,-0.505484568,6370,2016,July,2016-July,9
1111,NI,F&P,235598.5332,-0.505484568,6370,2016,August,2016-August,10
1111,NI,F&P,221303.6204,-0.505484568,6370,2016,September,2016-September,11
1111,NI,F&P,180483.3064,-0.505484568,6370,2016,October,2016-October,12
1111,NI,F&P,129071.113,-0.505484568,6370,2016,November,2016-November,13
1111,NI,F&P,78251.94,-0.505484568,6370,2016,December,2016-December,14
1111,NI,F&P,156497.1918,-0.505484568,6370,2017,January,2017-January,15
1111,NI,F&P,151171.1552,-0.505484568,6370,2017,February,2017-February,16
1111,NI,F&P,216089.0538,-0.505484568,6370,2017,March,2017-March,17
1111,NI,F&P,205107.0294,-0.505484568,6370,2017,April,2017-April,18
1111,NI,F&P,228598.2172,-0.505484568,6370,2017,May,2017-May,19
1112,CB,F&P,3887.78629,-0.590808733,1174,2015,November,2015-November,1
1112,CB,F&P,6273.336646,-0.590808733,1174,2015,December,2015-December,2
1112,CB,F&P,21274.77825,-0.590808733,1174,2016,January,2016-January,3
1112,CB,F&P,28202.224,-0.590808733,1174,2016,February,2016-February,4
1112,CB,F&P,17655.2152,-0.590808733,1174,2016,March,2016-March,5
1112,CB,F&P,17163.7738,-0.590808733,1174,2016,April,2016-April,6
1112,CB,F&P,22850.2824,-0.590808733,1174,2016,May,2016-May,7
1112,CB,F&P,23938.5593,-0.590808733,1174,2016,June,2016-June,8
1112,CB,F&P,18867.789,-0.590808733,1174,2016,July,2016-July,9
1112,CB,F&P,7150.2196,-0.590808733,1174,2016,August,2016-August,10
1112,CB,F&P,14025.9875,-0.590808733,1174,2016,September,2016-September,11
1112,CB,F&P,16940.5198,-0.590808733,1174,2016,October,2016-October,12
1112,CB,F&P,17989.2641,-0.590808733,1174,2016,November,2016-November,13
1112,CB,F&P,10521.46932,-0.590808733,1174,2016,December,2016-December,14
1112,CB,F&P,11859.16328,-0.590808733,1174,2017,January,2017-January,15
1112,CB,F&P,14955.0978,-0.590808733,1174,2017,February,2017-February,16
1112,CB,F&P,14400.1499,-0.590808733,1174,2017,March,2017-March,17
1112,CB,F&P,11684.3639,-0.590808733,1174,2017,April,2017-April,18
1112,CB,F&P,10200.29,-0.590808733,1174,2017,May,2017-May,19
1114,OX,F&P,20384.66477,-0.407531644,1174,2016,April,2016-April,6
1114,OX,F&P,94676.07444,-0.407531644,1174,2016,May,2016-May,7
1114,OX,F&P,10263.96946,-0.407531644,1174,2016,June,2016-June,8
1114,OX,F&P,7755.684805,-0.407531644,1174,2016,July,2016-July,9
1114,OX,F&P,9209.873505,-0.407531644,1174,2016,August,2016-August,10
1114,OX,F&P,9338.470352,-0.407531644,1174,2016,September,2016-September,11
1114,OX,F&P,7117.664337,-0.407531644,1174,2016,October,2016-October,12
1114,OX,F&P,213297.6773,-0.407531644,1174,2016,November,2016-November,13
1114,OX,F&P,5111.680278,-0.407531644,1174,2016,December,2016-December,14
1114,OX,F&P,9760.496861,-0.407531644,1174,2017,January,2017-January,15
1114,OX,F&P,10335.01099,-0.407531644,1174,2017,February,2017-February,16
1114,OX,F&P,10570.63084,-0.407531644,1174,2017,March,2017-March,17
1114,OX,F&P,9668.96221,-0.407531644,1174,2017,April,2017-April,18
1114,OX,F&P,10179.87635,-0.407531644,1174,2017,May,2017-May,19
1114,OX,F&P,10709.72853,-0.407531644,1174,2017,June,2017-June,20
1114,OX,F&P,10185.20698,-0.407531644,1174,2017,July,2017-July,21
1114,OX,F&P,11696.86037,-0.407531644,1174,2017,August,2017-August,22
1114,OX,F&P,11642.62499,-0.407531644,1174,2017,September,2017-September,23
1114,OX,F&P,9245.177028,-0.407531644,1174,2017,October,2017-October,24
1114,OX,F&P,9209.597448,-0.407531644,1174,2017,November,2017-November,25
1114,OX,F&P,8283.862881,-0.407531644,1174,2017,December,2017-December,26
1114,OX,F&P,1051621.568,-0.407531644,1174,2018,January,2018-January,27
1116,OX,MD,34063.94033,-0.542085947,6096,2015,November,2015-November,1
1116,OX,MD,34934.05195,-0.542085947,6096,2015,December,2015-December,2
1116,OX,MD,71927.25932,-0.542085947,6096,2016,January,2016-January,3
1116,OX,MD,28065.04709,-0.542085947,6096,2016,February,2016-February,4
1116,OX,MD,60864.61143,-0.542085947,6096,2016,March,2016-March,5
1116,OX,MD,68377.97048,-0.542085947,6096,2016,April,2016-April,6
1116,OX,MD,112518.0802,-0.542085947,6096,2016,May,2016-May,7
1116,OX,MD,82343.20539,-0.542085947,6096,2016,June,2016-June,8
1116,OX,MD,38519.28375,-0.542085947,6096,2016,July,2016-July,9
1116,OX,MD,90709.5249,-0.542085947,6096,2016,August,2016-August,10
1116,OX,MD,67699.37875,-0.542085947,6096,2016,September,2016-September,11
1116,OX,MD,72307.24456,-0.542085947,6096,2016,October,2016-October,12
1116,OX,MD,69864.05139,-0.542085947,6096,2016,November,2016-November,13
1116,OX,MD,77286.98386,-0.542085947,6096,2016,December,2016-December,14
1116,OX,MD,57900.28097,-0.542085947,6096,2017,January,2017-January,15
1116,OX,MD,63032.28022,-0.542085947,6096,2017,February,2017-February,16
1116,OX,MD,48387.62464,-0.542085947,6096,2017,March,2017-March,17
1116,OX,MD,24688.20039,-0.542085947,6096,2017,April,2017-April,18
1116,OX,MD,32761.82679,-0.542085947,6096,2017,May,2017-May,19
1117,OX,MD,22186.68057,-0.542085947,6096,2015,November,2015-November,1
1117,OX,MD,1618.021564,-0.542085947,6096,2015,December,2015-December,2
1117,OX,MD,38593.02222,-0.542085947,6096,2016,January,2016-January,3
1117,OX,MD,19141.18558,-0.542085947,6096,2016,February,2016-February,4
1117,OX,MD,56822.31464,-0.542085947,6096,2016,March,2016-March,5
1117,OX,MD,49855.38327,-0.542085947,6096,2016,April,2016-April,6
1117,OX,MD,34072.85965,-0.542085947,6096,2016,May,2016-May,7
1117,OX,MD,55263.10397,-0.542085947,6096,2016,June,2016-June,8
1117,OX,MD,76349.84219,-0.542085947,6096,2016,July,2016-July,9
1117,OX,MD,36745.36248,-0.542085947,6096,2016,August,2016-August,10
1117,OX,MD,33185.07227,-0.542085947,6096,2016,September,2016-September,11
1117,OX,MD,51501.81871,-0.542085947,6096,2016,October,2016-October,12
1117,OX,MD,29098.02114,-0.542085947,6096,2016,November,2016-November,13
1117,OX,MD,55795.87527,-0.542085947,6096,2016,December,2016-December,14
1117,OX,MD,28628.87425,-0.542085947,6096,2017,January,2017-January,15
1117,OX,MD,32211.46338,-0.542085947,6096,2017,February,2017-February,16
1117,OX,MD,59683.42098,-0.542085947,6096,2017,March,2017-March,17
1117,OX,MD,72184.71742,-0.542085947,6096,2017,April,2017-April,18
1117,OX,MD,66866.16946,-0.542085947,6096,2017,May,2017-May,19
1119,OX,MD,18888.17357,-0.576762838,1599,2015,November,2015-November,1
1119,OX,MD,26683.35639,-0.576762838,1599,2015,December,2015-December,2
1119,OX,MD,41609.13904,-0.576762838,1599,2016,January,2016-January,3
1119,OX,MD,24336.21183,-0.576762838,1599,2016,February,2016-February,4
1119,OX,MD,21739.9156,-0.576762838,1599,2016,March,2016-March,5
1119,OX,MD,21271.302,-0.576762838,1599,2016,April,2016-April,6
1119,OX,MD,20430.8182,-0.576762838,1599,2016,May,2016-May,7
1119,OX,MD,19957.3062,-0.576762838,1599,2016,June,2016-June,8
1119,OX,MD,20200.5934,-0.576762838,1599,2016,July,2016-July,9
1119,OX,MD,20756.97,-0.576762838,1599,2016,August,2016-August,10
1119,OX,MD,20503.4778,-0.576762838,1599,2016,September,2016-September,11
1119,OX,MD,20506.7434,-0.576762838,1599,2016,October,2016-October,12
1119,OX,MD,19498.0812,-0.576762838,1599,2016,November,2016-November,13
1119,OX,MD,20220.5952,-0.576762838,1599,2016,December,2016-December,14
1119,OX,MD,20560.2176,-0.576762838,1599,2017,January,2017-January,15
1119,OX,MD,18717.1946,-0.576762838,1599,2017,February,2017-February,16
1119,OX,MD,20137.3224,-0.576762838,1599,2017,March,2017-March,17
1119,OX,MD,21912.176,-0.576762838,1599,2017,April,2017-April,18
1119,OX,MD,23704.174,-0.576762838,1599,2017,May,2017-May,19
1124,NI,T&R,493388.6038,0.369085137,5287,2015,November,2015-November,1
1124,NI,T&R,174841.288,0.369085137,5287,2015,December,2015-December,2
1124,NI,T&R,313755.9255,0.369085137,5287,2016,February,2016-February,4
1124,NI,T&R,427541.9767,0.369085137,5287,2016,March,2016-March,5
1124,NI,T&R,253239.0174,0.369085137,5287,2016,April,2016-April,6
1124,NI,T&R,364353.6889,0.369085137,5287,2016,May,2016-May,7
1124,NI,T&R,511533.5516,0.369085137,5287,2016,June,2016-June,8
1124,NI,T&R,529801.6955,0.369085137,5287,2016,July,2016-July,9
1124,NI,T&R,527477.5827,0.369085137,5287,2016,August,2016-August,10
1124,NI,T&R,321816.8551,0.369085137,5287,2016,September,2016-September,11
1124,NI,T&R,325341.9868,0.369085137,5287,2016,October,2016-October,12
1124,NI,T&R,357086.9596,0.369085137,5287,2016,November,2016-November,13
1124,NI,T&R,511736.6064,0.369085137,5287,2016,December,2016-December,14
1124,NI,T&R,562485.0216,0.369085137,5287,2017,January,2017-January,15
1124,NI,T&R,397878.0652,0.369085137,5287,2017,February,2017-February,16
1124,NI,T&R,448062.3931,0.369085137,5287,2017,March,2017-March,17
1124,NI,T&R,472764.3692,0.369085137,5287,2017,April,2017-April,18
1124,NI,T&R,523217.9796,0.369085137,5287,2017,May,2017-May,19
1125,NI,T&R,22928.13611,0.369085137,5287,2015,November,2015-November,1
1125,NI,T&R,8650.072,0.369085137,5287,2015,December,2015-December,2
